암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,이소아청소년과의원,31,의원,350000,전북,350200,남원시,동충동,55759,"전북특별자치도 남원시 동림로 28, (동충동)",063-626-7575,,1993-12-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3894832,35.411422
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz,이수백보건진료소,73,보건진료소,350000,전북,350008,완주군,비봉면,55308,"전북특별자치도 완주군 비봉면 이수백로 438, (비봉면)",063-290-3093,,1983-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1880886,36.0021611
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,이수부부한의원,93,한의원,350000,전북,350100,군산시,조촌동,54072,"전북특별자치도 군산시 궁포3로 5, 2층 (조촌동)",063-445-1075,,2020-01-13,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.7410803,35.97607
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,이수영내과의원,31,의원,350000,전북,350402,전주덕진구,우아동3가,54905,"전북특별자치도 전주시 덕진구 견훤로 501, (우아동3가)",063-241-3388,,1992-02-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1555079,35.8551187
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,이순형내과의원,31,의원,350000,전북,350402,전주덕진구,우아동2가,55023,"전북특별자치도 전주시 덕진구 석소로 34, 2층 (우아동2가)",063-245-7555,,2006-05-30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1690292,35.8301883
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,이승렬가정의학과의원,31,의원,350000,전북,350401,전주완산구,전동3가,55043,"전북특별자치도 전주시 완산구 풍남문4길 3, (전동3가)",063-231-1112,,2005-04-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1454056,35.8127164
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,이승연산부인과의원,31,의원,350000,전북,350401,전주완산구,서신동,54950,"전북특별자치도 전주시 완산구 감나무4길 4, 3층 (서신동)",063-252-2882,,2003-02-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1223857,35.8316969
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,이승현내과의원,31,의원,350000,전북,350200,남원시,금동,55768,"전북특별자치도 남원시 의총로 41, (금동)",063-633-8275,,2003-04-24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3759597,35.404377
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,이심는연합치과의원,51,치과의원,350000,전북,350300,익산시,영등동,54641,"전북특별자치도 익산시 고봉로30길 76, 2층 (영등동)",063-834-7272,,2002-11-14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9785135,35.9553356
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,이안과의원,31,의원,350000,전북,350401,전주완산구,효자동1가,55082,"전북특별자치도 전주시 완산구 용머리로 114, (효자동1가)",063-223-2006,,1983-04-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1226065,35.8057272
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,이안의원,31,의원,350000,전북,350300,익산시,창인동1가,54593,"전북특별자치도 익산시 익산대로16길 15, (창인동1가)",063-855-7007,,1967-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.9491107,35.940597
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,이안치과의원,51,치과의원,350000,전북,350402,전주덕진구,인후동1가,55021,"전북특별자치도 전주시 덕진구 아중로 153, (인후동1가)",063-246-2465,,1992-09-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1663202,35.8264339
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,이안한의원,93,한의원,350000,전북,350402,전주덕진구,호성동1가,54903,"전북특별자치도 전주시 덕진구 호성3길 16, 202호 (호성동1가)",063-246-0640,,2020-02-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1507398,35.8610338
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,이앤오내과의원,31,의원,350000,전북,350402,전주덕진구,반월동,54807,"전북특별자치도 전주시 덕진구 혁신로 697, 드림프라자 203,204호 (반월동)",063-213-0075,,2022-02-16,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.0743199,35.8739895
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,이어담한의원,93,한의원,350000,전북,350402,전주덕진구,덕진동2가,54891,"전북특별자치도 전주시 덕진구 가련산로 5, 301호 (덕진동2가)",063-255-7117,,2006-02-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1096642,35.8407707
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,이엔미치과의원,51,치과의원,350000,전북,350402,전주덕진구,중동,54871,"전북특별자치도 전주시 덕진구 오공로 33, (중동)",063-901-2875,,2015-03-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0589922,35.8362244
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,이영수성형외과의원,31,의원,350000,전북,350401,전주완산구,효자동3가,54969,"전북특별자치도 전주시 완산구 홍산로 260, M-SQUARE 4층 405호 (효자동3가)",063-282-0119,,2000-01-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1064625,35.8168321
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,이영승내과의원,31,의원,350000,전북,350010,임실군,오수면,55951,"전북특별자치도 임실군 오수면 오수로 178, 178",063-642-8118,,2001-05-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3268628,35.5400608
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,이영식이비인후과의원,31,의원,350000,전북,350500,정읍시,수성동,56161,"전북특별자치도 정읍시 중앙로 85-1, (수성동)",063-531-7420,,1990-04-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8496668,35.5694011
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,이영치과의원,51,치과의원,350000,전북,350300,익산시,동산동,54607,"전북특별자치도 익산시 평동로 727, (동산동)",063-842-2875,,1997-03-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.959244,35.9291316
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz,이외과의원,31,의원,350000,전북,350100,군산시,명산동,54024,"전북특별자치도 군산시 오룡로 54, (명산동)",462-4565,,1977-04-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7099018,35.9820434
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,이용승치과의원,51,치과의원,350000,전북,350200,남원시,금동,55769,"전북특별자치도 남원시 남문로 438-1, (금동, 남원예향빌딩)",063-625-6100,,1990-12-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.3793444,35.4061697
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,이원교내과의원,31,의원,350000,전북,350401,전주완산구,효자동2가,55065,"전북특별자치도 전주시 완산구 쑥고개로 347, 3~4층 (효자동2가)",063-222-1279,,2024-02-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,이은철이비인후과의원,31,의원,350000,전북,350401,전주완산구,평화동1가,55122,"전북특별자치도 전주시 완산구 모악로 4774, 205호 (평화동1가)",063-228-0610,,2000-01-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1330949,35.7951994
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,이인재정형외과의원,31,의원,350000,전북,350200,남원시,하정동,55763,"전북특별자치도 남원시 용성로 20, (하정동)",063-633-5900,,1982-12-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3787619,35.4091362
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz,이자영정신건강의학과의원,31,의원,350000,전북,350401,전주완산구,효자동2가,54966,"전북특별자치도 전주시 완산구 홍산로 245, 4층 401호 (효자동2가)",063-227-3090,,2014-01-23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1054807,35.8155518
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,이장규치과의원,51,치과의원,350000,전북,350300,익산시,부송동,54560,"전북특별자치도 익산시 부송로 68, (부송동)",063-831-2888,,1993-06-14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9909642,35.9576853
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,이재성한의원,93,한의원,350000,전북,350300,익산시,모현동1가,54659,"전북특별자치도 익산시 고현로 101, (모현동1가)",063-858-9900,,1999-06-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9433428,35.9462001
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,이재현내과의원,31,의원,350000,전북,350402,전주덕진구,송천동2가,54831,"전북특별자치도 전주시 덕진구 시천로 49, (송천동2가)",063-277-4954,,1997-04-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1143508,35.8636019
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,이정선내과의원,31,의원,350000,전북,350402,전주덕진구,인후동1가,55008,"전북특별자치도 전주시 덕진구 안덕원로 256, (인후동1가)",063-244-1675,,2007-01-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1549571,35.8363735
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,이정열한의원,93,한의원,350000,전북,350300,익산시,남중동,54623,"전북특별자치도 익산시 동서로 230, (남중동)",063-857-6555,,2002-05-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9595166,35.9530295
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,이정재성형외과의원,31,의원,350000,전북,350300,익산시,중앙동1가,54593,"전북특별자치도 익산시 중앙로1길 12, (중앙동1가)",063-856-7800,http://www.beautylee.com/,1999-10-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.948729,35.9403767
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz,이정환치과의원,51,치과의원,350000,전북,350600,김제시,검산동,54398,"전북특별자치도 김제시 금성로 121, 3층 (검산동)",063-544-1641,,1988-04-29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9030433,35.800601
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,이종권치과의원,51,치과의원,350000,전북,350005,부안군,부안읍,56308,"전북특별자치도 부안군 부안읍 시장길 35, (부안읍)",063-581-2875,,1995-06-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7363106,35.7274397
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,이주민치과의원,51,치과의원,350000,전북,350100,군산시,명산동,54025,"전북특별자치도 군산시 대학로 67, (명산동)",063-446-5183,,1984-06-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7097408,35.9842502
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,이주형치과의원,51,치과의원,350000,전북,350402,전주덕진구,호성동1가,54904,"전북특별자치도 전주시 덕진구 소리로 185, (호성동1가)",063-246-2875,,1997-12-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1524359,35.858042
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,이준학마취통증의학과의원,31,의원,350000,전북,350401,전주완산구,중화산동1가,55046,"전북특별자치도 전주시 완산구 서원로 350, (중화산동1가)",063-236-8888,,2015-11-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1325668,35.8130637
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,이지내과의원,31,의원,350000,전북,350402,전주덕진구,인후동2가,54907,"전북특별자치도 전주시 덕진구 백제대로 693, (인후동2가, 전문건설회관)",063-241-2775,,2017-07-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1449047,35.8447097
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,이지영소아청소년과의원,31,의원,350000,전북,350402,전주덕진구,호성동1가,54904,"전북특별자치도 전주시 덕진구 호성3길 11, (호성동1가)",063-245-7575,,2017-11-21,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1511869,35.8607002
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,이지영치과의원,51,치과의원,350000,전북,350001,고창군,고창읍,56433,"전북특별자치도 고창군 고창읍 중앙로 219, 219",063-563-2875,,2014-08-18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.6995883,35.4352935
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,이지치과의원,51,치과의원,350000,전북,350401,전주완산구,효자동2가,55060,"전북특별자치도 전주시 완산구 서원로 62, 401호 (효자동2가, 석원빌딩)",063-222-2872,,2015-10-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1011361,35.8133969
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,이진복한의원,93,한의원,350000,전북,350401,전주완산구,효자동2가,55062,"전북특별자치도 전주시 완산구 호암로 85, 3층 302,303호 (효자동2가)",063-221-7975,,2020-12-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1038576,35.8085454
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,이진아소아청소년과의원,31,의원,350000,전북,350300,익산시,모현동1가,54659,"전북특별자치도 익산시 고현로7길 4, 204호 (모현동1가)",063-842-4758,,1996-12-30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9432547,35.9459361
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,이진탁피부과의원,31,의원,350000,전북,350300,익산시,창인동1가,54593,"전북특별자치도 익산시 익산대로 182, (창인동1가)",063-854-6081,,1989-03-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9485278,35.9423433
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,이진하비뇨기과의원,31,의원,350000,전북,350100,군산시,명산동,54025,"전북특별자치도 군산시 대학로 53, (명산동)",445-7895,,1975-04-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7104351,35.9852113
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,이진홍내과의원,31,의원,350000,전북,350001,고창군,고창읍,56432,"전북특별자치도 고창군 고창읍 중앙로 230, (고창읍)",063-564-1343,,1991-01-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7006124,35.4348981
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,이철상치과의원,51,치과의원,350000,전북,350402,전주덕진구,인후동1가,55018,"전북특별자치도 전주시 덕진구 정언신로 107, (인후동1가)",063-244-2882,,1998-02-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1655931,35.8312009
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,이철희치과의원,51,치과의원,350000,전북,350401,전주완산구,삼천동1가,55083,"전북특별자치도 전주시 완산구 용리로 181, (삼천동1가)",063-223-4416,,1997-04-30,3,0,0,0,0,3,0,0,0,0,0,0,0,0,127.1281627,35.799037
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,이춘구의원,31,의원,350000,전북,350100,군산시,나운동,54139,"전북특별자치도 군산시 공단대로 384, 2층 (나운동)",063-442-0884,,2000-03-24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6998031,35.962387
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,이충섭내과의원,31,의원,350000,전북,350500,정읍시,연지동,56159,"전북특별자치도 정읍시 서부로 53, 2층 (연지동)",063-535-1300,,1995-12-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8469311,35.5727157
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,이치과의원,51,치과의원,350000,전북,350300,익산시,창인동1가,54593,"전북특별자치도 익산시 중앙로5길 15-1, 2층 (창인동1가)",063-855-5189,,1989-03-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9508835,35.9404858
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,이태관내과의원,31,의원,350000,전북,350402,전주덕진구,인후동1가,55018,"전북특별자치도 전주시 덕진구 무삼지로 80, 2,4층 (인후동1가, 이태관내과)",063-244-0072,,2004-07-30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1631656,35.8326375
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,이태훈마취통증의학과의원,31,의원,350000,전북,350300,익산시,영등동,54637,"전북특별자치도 익산시 무왕로16길 4, (영등동)",063-834-7000,,1997-05-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9766099,35.9582679
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,이튼튼구강악안면외과치과의원,51,치과의원,350000,전북,350401,전주완산구,평화동1가,55122,"전북특별자치도 전주시 완산구 모악로 4774, 4층 (평화동1가)",063-232-2275,,1999-06-18,2,0,0,0,0,1,0,0,1,0,0,0,0,0,127.1330949,35.7951994
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,이튼튼치과의원,51,치과의원,350000,전북,350100,군산시,수송동,54082,"전북특별자치도 군산시 문화로 127, (수송동)",467-7528,,2015-06-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7197644,35.9701044
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,이편한치과의원,51,치과의원,350000,전북,350402,전주덕진구,송천동2가,54819,"전북특별자치도 전주시 덕진구 솔내로 190, 3층 (송천동2가)",063-251-2275,,2002-02-26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1274618,35.8670452
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,이편한치과의원,51,치과의원,350000,전북,350100,군산시,조촌동,54072,"전북특별자치도 군산시 궁포1로 42, 501호 (조촌동)",063-471-8778,,2002-12-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7420758,35.9769415
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,이편한치과의원,51,치과의원,350000,전북,350500,정읍시,상동,56190,"전북특별자치도 정읍시 신경2길 28, 1동 202호 (상동)",063-537-7528,,2004-04-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.8695328,35.5588301
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,이편한치과의원,51,치과의원,350000,전북,350200,남원시,도통동,55757,"전북특별자치도 남원시 용성로 232, (도통동)",063-626-7528,,2003-11-13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.3972284,35.4178026
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,이편한치과의원,51,치과의원,350000,전북,350300,익산시,어양동,54639,"전북특별자치도 익산시 고봉로30길 79, 1층 (어양동)",063-834-7528,,1997-01-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9790646,35.95569
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,이플란트 치과의원,51,치과의원,350000,전북,350005,부안군,부안읍,56309,"전북특별자치도 부안군 부안읍 부풍로 52, 동원약국",063-582-4959,,1992-08-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.732098,35.7266585
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz,이플러스치과의원,51,치과의원,350000,전북,350401,전주완산구,효자동1가,55056,"전북특별자치도 전주시 완산구 용머리로 31, 홈플러스 (효자동1가)",063-223-2871,,2021-10-29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1142642,35.8065785
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,이피부과의원,31,의원,350000,전북,350401,전주완산구,효자동1가,55082,"전북특별자치도 전주시 완산구 백제대로 141, 2층 (효자동1가)",063-224-8700,,1992-05-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1228367,35.8056117
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,이한샘신경과의원,31,의원,350000,전북,350401,전주완산구,서신동,54950,"전북특별자치도 전주시 완산구 당산로 108, 3층 (서신동)",063-276-8550,,2008-06-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1201864,35.8319756
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,이현진치과의원,51,치과의원,350000,전북,350402,전주덕진구,반월동,54850,"전북특별자치도 전주시 덕진구 여암1길 4, (반월동)",063-211-5240,,1993-11-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0759237,35.8722844
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz,이형룡내과의원,31,의원,350000,전북,350100,군산시,문화동,54123,"전북특별자치도 군산시 문화로 37, 대한빌딩 1층 103호 (문화동)",063-467-5232,,1995-07-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7099219,35.9700513
